Date,Surverse,d15min,d30min,d1h,d2h,d4h,d6h,d12h,d24h
2018-07-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,0,0.75,1.5,2.25,2.25,2.25,2.25,2.25,2.25
2018-08-02,0,0.0,0.0,1.0,2.25,2.25,2.25,2.25,2.25
2018-08-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-04,0,1.0,1.75,2.0,2.25,2.25,2.25,2.25,2.25
2018-08-05,0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.25
2018-08-06,0,0.5,0.75,1.0,1.0,1.25,1.25,1.25,1.25
2018-08-07,0,0.5,0.75,1.25,1.5,1.5,1.5,1.75,2.75
2018-08-08,1,7.0,9.0,12.75,15.75,20.75,20.75,23.5,23.5
2018-08-09,0,0.75,0.75,1.0,1.25,2.5,3.25,23.75,24.75
2018-08-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2018-08-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-17,0,2.75,4.0,4.0,4.0,4.0,4.25,7.75,7.75
2018-08-18,0,0.0,0.0,0.0,0.0,4.0,4.0,7.25,7.75
2018-08-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-22,0,0.25,0.5,0.5,0.5,0.75,1.0,1.0,1.0
2018-08-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-08-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-26,0,0.75,0.75,0.75,1.0,1.0,1.25,1.25,1.25
2018-08-27,0,0.25,0.25,0.25,0.25,0.25,0.25,1.25,1.25
2018-08-28,0,1.75,2.5,4.5,7.25,8.0,8.0,8.0,8.25
2018-08-29,0,1.25,1.25,1.25,1.25,1.25,1.25,1.25,7.0
2018-08-30,0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25
2018-08-31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-02,1,8.5,9.0,10.0,10.5,17.5,18.75,24.75,24.75
2018-09-03,1,7.75,9.0,9.0,16.75,19.0,27.0,28.0,46.75
2018-09-04,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,28.0
2018-09-05,0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2018-09-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2018-09-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10,0,2.0,3.75,5.75,7.75,9.0,9.0,9.0,9.0
2018-09-11,0,3.25,4.5,6.5,8.5,16.0,18.25,22.75,23.0
2018-09-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75
2018-09-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-18,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2018-09-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
2018-09-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,1,13.5,21.5,26.0,27.5,27.75,27.75,37.75,41.5
2018-09-22,1,0.0,0.0,0.0,0.0,24.5,27.75,27.75,41.5
2018-09-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25,0,1.5,2.5,3.25,5.0,8.5,9.0,10.25,10.25
2018-09-26,0,1.5,1.5,1.75,2.0,2.5,2.5,6.25,12.75
2018-09-27,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.75
2018-09-28,0,1.0,1.25,1.25,1.25,1.25,1.25,1.25,1.25
2018-09-29,0,0.25,0.5,1.25,1.25,2.25,2.25,2.5,2.5
2018-09-30,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.25
2018-10-01,0,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5
2018-10-02,0,0.5,1.0,1.75,3.5,6.75,8.5,11.5,13.25
2018-10-03,0,0.0,0.0,0.0,0.0,0.0,0.25,2.5,13.25
2018-10-04,0,1.0,1.25,1.5,2.75,3.25,3.25,3.25,3.25
2018-10-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25
2018-10-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-08,0,2.25,3.5,5.0,6.25,8.75,8.75,8.75,8.75
2018-10-09,0,2.5,4.75,5.25,5.25,5.25,5.25,14.0,14.0
2018-10-10,0,1.5,2.0,2.0,2.5,2.75,2.75,3.0,5.25
2018-10-11,0,2.0,3.0,4.75,5.25,6.25,7.25,7.75,8.5
2018-10-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,7.75
2018-10-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-15,0,1.0,1.5,3.0,3.5,5.25,6.0,6.75,6.75
2018-10-16,0,0.0,0.0,0.0,0.0,0.5,2.0,6.5,6.75
2018-10-17,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2018-10-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2018-10-19,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2018-10-20,0,0.25,0.5,0.75,0.75,0.75,0.75,0.75,1.0
2018-10-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
2018-10-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-23,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2018-10-24,0,0.25,0.25,0.5,0.75,1.25,1.25,1.5,1.5
2018-10-25,0,0.25,0.25,0.5,0.5,0.5,0.5,0.5,1.75
2018-10-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2018-10-27,0,1.0,2.0,3.25,4.75,6.75,11.0,11.25,11.25
2018-10-28,0,1.25,2.0,3.75,6.0,8.0,11.75,14.25,21.0
2018-10-29,0,0.25,0.25,0.5,0.75,1.0,1.25,2.25,8.75
2018-10-30,0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,2.0
2018-10-31,0,0.75,1.25,2.5,4.25,6.25,8.25,9.5,9.5
2019-05-01,0,1.0,1.5,2.25,4.25,7.5,8.25,8.25,9.5
2019-05-02,0,0.5,0.75,1.5,3.5,7.25,9.5,10.5,10.5
2019-05-03,0,0.5,0.75,1.25,2.25,3.25,3.25,3.25,3.25
2019-05-04,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,3.5
2019-05-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2019-05-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-09,0,1.25,2.25,4.25,6.75,7.5,7.5,7.5,7.5
2019-05-10,1,4.0,6.75,10.25,15.25,19.25,20.25,32.75,43.0
2019-05-11,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,35.25
2019-05-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-13,0,0.25,0.5,0.75,0.75,0.75,0.75,0.75,0.75
2019-05-14,0,0.5,1.0,1.75,2.75,5.0,5.75,7.0,9.5
2019-05-15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,8.5
2019-05-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-17,0,0.25,0.5,0.75,0.75,0.75,0.75,0.75,1.0
2019-05-18,0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,1.0
2019-05-19,0,1.25,2.0,3.0,4.0,4.5,4.5,5.75,6.5
2019-05-20,0,2.75,5.0,5.25,5.25,5.25,6.0,7.25,11.75
2019-05-21,0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,5.5
2019-05-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23,1,3.25,5.25,7.25,10.75,16.75,19.0,19.25,19.75
2019-05-24,0,0.5,0.75,1.0,1.75,7.25,16.75,21.0,21.0
2019-05-25,0,0.25,0.25,0.25,0.5,0.5,0.75,0.75,1.75
2019-05-26,0,0.25,0.5,0.75,1.0,1.0,1.0,1.25,1.75
2019-05-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-05-28,0,0.25,0.25,0.5,0.75,0.75,0.75,0.75,0.75
2019-05-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75
2019-05-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-31,0,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75
2019-06-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2019-06-02,0,1.5,2.5,3.5,6.75,8.0,8.25,9.25,9.25
2019-06-03,0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,9.25
2019-06-04,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2019-06-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
2019-06-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-11,1,2.0,3.75,6.75,9.0,12.25,15.0,15.5,15.5
2019-06-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5
2019-06-13,0,1.0,1.5,1.75,1.75,1.75,1.75,1.75,1.75
2019-06-14,0,1.5,1.75,2.5,4.0,4.75,5.5,6.5,7.5
2019-06-15,0,1.75,3.0,4.75,6.25,7.25,7.75,8.5,8.5
2019-06-16,0,0.25,0.25,0.25,0.25,3.25,7.25,7.75,8.75
2019-06-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2019-06-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-20,0,0.5,0.75,1.5,2.5,3.5,3.75,3.75,3.75
2019-06-21,0,0.0,0.0,0.0,0.0,0.0,0.25,3.75,3.75
2019-06-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-25,1,1.5,2.25,4.0,6.0,8.0,9.0,9.75,9.75
2019-06-26,0,0.25,0.5,0.5,0.5,0.75,0.75,5.25,9.75
2019-06-27,0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.75
2019-06-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-29,1,6.75,10.75,18.0,20.5,21.75,21.75,21.75,21.75
2019-06-30,0,5.25,7.75,7.75,7.75,8.0,8.0,21.75,32.0
2019-07-01,0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,10.25
2019-07-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-05,0,1.25,1.5,1.75,1.75,1.75,2.0,2.5,2.5
2019-07-06,0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.75
2019-07-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2019-07-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-11,1,6.75,10.75,12.25,14.25,17.25,17.25,30.5,33.0
2019-07-12,0,0.0,0.0,0.0,0.0,1.75,15.75,15.75,33.0
2019-07-13,0,2.0,4.0,5.0,5.5,5.5,5.5,5.5,5.5
2019-07-14,0,0.0,0.0,0.0,0.25,5.5,5.5,5.5,5.5
2019-07-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-19,0,0.75,1.25,1.25,1.25,1.25,1.25,1.25,1.25
2019-07-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2019-07-21,1,18.75,30.75,32.75,33.75,33.75,33.75,33.75,33.75
2019-07-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75
2019-07-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-30,1,13.5,19.75,27.25,36.75,36.75,36.75,36.75,36.75
2019-07-31,0,1.25,2.0,2.5,2.5,9.5,36.75,39.25,39.25
2019-08-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
2019-08-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2019-08-08,0,0.25,0.25,0.25,0.5,0.75,0.75,0.75,1.0
2019-08-09,0,0.75,1.25,1.75,1.75,1.75,1.75,1.75,1.75
2019-08-10,0,2.0,2.25,2.25,2.25,2.25,2.25,2.25,4.0
2019-08-11,0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,2.25
2019-08-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-16,0,0.75,1.5,2.5,2.5,2.5,2.5,2.5,2.5
2019-08-17,0,3.5,3.5,3.75,3.75,3.75,3.75,3.75,6.25
2019-08-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75
2019-08-19,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
2019-08-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2019-08-21,0,0.25,0.5,0.75,0.75,0.75,0.75,0.75,0.75
2019-08-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
2019-08-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-28,0,1.5,3.0,4.5,6.75,8.75,12.0,13.5,13.5
2019-08-29,0,0.0,0.0,0.0,0.0,0.0,0.75,12.25,13.5
2019-08-30,1,3.0,5.5,7.25,9.5,9.5,9.5,9.5,9.5
2019-08-31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
2019-09-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-02,0,1.25,2.5,4.5,7.0,11.0,13.5,15.5,15.75
2019-09-03,0,0.25,0.25,0.5,0.5,0.5,0.5,0.5,15.75
2019-09-04,0,2.25,3.75,6.0,8.0,8.75,9.25,13.5,13.5
2019-09-05,0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,13.5
2019-09-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-07,1,6.0,10.0,14.0,18.25,19.25,20.25,20.5,20.5
2019-09-08,0,0.0,0.0,0.0,0.75,1.25,6.5,20.5,20.5
2019-09-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-10,0,0.5,0.5,0.75,1.0,1.75,1.75,1.75,1.75
2019-09-11,0,0.25,0.5,0.75,0.75,0.75,1.5,2.5,2.5
2019-09-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
2019-09-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-14,0,1.5,2.0,2.5,3.25,4.5,4.5,4.5,4.5
2019-09-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
2019-09-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23,0,0.75,1.0,1.25,2.25,2.25,2.25,3.5,3.5
2019-09-24,0,0.0,0.0,0.0,0.0,0.25,1.25,1.25,3.5
2019-09-25,0,0.25,0.5,0.75,0.75,0.75,0.75,0.75,0.75
2019-09-26,0,1.5,2.75,3.75,5.25,7.0,7.25,7.25,7.25
2019-09-27,0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,7.25
2019-09-28,0,0.5,1.0,1.5,2.25,2.5,2.75,3.0,3.5
2019-09-29,0,0.0,0.0,0.0,0.0,0.0,0.25,2.0,3.5
2019-09-30,0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2019-10-01,0,10.75,19.0,26.5,35.5,42.75,44.75,45.0,49.0
2019-10-02,0,0.25,0.25,0.25,0.25,0.25,5.5,44.75,48.25
2019-10-03,0,0.25,0.5,0.75,1.0,1.0,1.0,1.0,1.0
2019-10-04,0,0.25,0.5,0.75,1.5,2.25,2.25,2.5,2.5
2019-10-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2019-10-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-07,0,1.0,1.5,2.75,4.0,6.0,7.0,7.25,7.25
2019-10-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25
2019-10-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-12,0,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5
2019-10-13,0,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.75
2019-10-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2019-10-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,0,0.5,0.75,1.25,2.25,4.0,4.0,4.0,4.0
2019-10-17,0,1.75,3.25,6.0,11.0,19.5,28.37195121951219,41.87195121951219,54.1219512195122
2019-10-18,0,0.0,0.25,0.25,0.25,0.5,1.0,9.25,50.12195121951219
2019-10-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,0,1.0,1.75,2.5,4.25,7.5,9.0,9.0,9.0
2019-10-23,0,1.75,3.25,5.0,8.0,11.75,15.75,20.5,20.5
2019-10-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75
2019-10-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-27,0,2.25,3.5,6.75,10.5,17.75,21.25,29.5,31.25
2019-10-28,0,0.25,0.25,0.25,0.25,0.75,3.25,18.25,31.25
2019-10-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2019-10-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-31,0,4.25,8.25,13.5,20.25,29.75,33.75,42.5,45.75
